account_id,industry,country,referral_source,plan_tier,seats,is_trial,target_churn,plan_tier_sub,seats_sub,mrr_amount,arr_amount,is_trial_sub,upgrade_flag,downgrade_flag,churn_flag_sub,billing_frequency,auto_renew_flag,usage_count_avg,usage_duration_secs,error_count,usage_trend,ticket_count,resolution_time_hours,satisfaction_score,escalation_flag
A-558c72,FinTech,US,organic,Basic,12,False,False,Pro,15,735,8820,False,False,False,False,annual,True,9.2,11945.0,6.0,0.4901960784313726,4.0,64.25,4.240638297872341,1.0
A-b11cd0,DevTools,US,ads,Pro,26,True,True,Pro,26,1274,15288,False,False,False,False,annual,True,10.142857142857142,31893.0,2.0,0.0,4.0,38.5,3.9906382978723407,0.0
A-cc1d8d,FinTech,US,other,Pro,5,False,False,Enterprise,6,1194,14328,False,False,False,False,annual,True,9.5,14687.0,4.0,0.0,5.0,30.2,4.188765957446809,0.0
A-7f4db3,FinTech,US,other,Pro,4,False,False,Enterprise,24,4776,57312,False,False,False,True,annual,True,8.5,16250.0,2.0,0.0,5.0,16.6,3.396255319148936,1.0
A-db5e9e,DevTools,US,partner,Basic,4,False,False,Pro,12,588,7056,False,False,False,False,annual,True,10.833333333333334,23525.0,6.0,0.0,2.0,66.0,5.0,0.0
A-cc102e,HealthTech,US,partner,Enterprise,13,False,False,Basic,13,247,2964,False,True,False,False,annual,True,8.428571428571429,12472.0,9.0,0.0,4.0,33.25,4.24531914893617,0.0
A-82d8a6,Cybersecurity,UK,ads,Basic,5,False,False,Pro,5,245,2940,False,False,False,True,annual,True,8.666666666666666,3982.0,0.0,0.0,5.0,42.2,3.7887659574468087,0.0
A-dec005,HealthTech,US,partner,Pro,21,False,False,Enterprise,54,10746,128952,False,False,False,True,annual,False,7.5,13778.0,6.0,0.0,2.0,59.0,3.4906382978723407,0.0
A-5790f4,FinTech,UK,event,Pro,1,True,False,Enterprise,8,1592,19104,False,False,False,True,annual,True,10.0,18075.0,3.0,0.0,4.0,44.0,3.9859574468085106,1.0
A-7c83a1,Cybersecurity,US,partner,Pro,12,False,False,Pro,24,1176,14112,False,False,False,False,monthly,True,9.5,19808.0,0.0,0.8571428571428571,4.0,42.0,4.0,0.0
A-297a2d,HealthTech,UK,event,Pro,27,False,False,Enterprise,27,5373,64476,False,False,False,False,annual,True,10.5,17237.0,10.0,0.0,2.0,32.5,3.4906382978723407,0.0
A-4c56c9,FinTech,US,partner,Enterprise,9,False,True,Basic,18,342,4104,False,False,False,False,annual,True,8.333333333333334,7233.0,1.0,0.0,5.0,38.6,3.796255319148936,0.0
A-cbbe12,Cybersecurity,DE,partner,Enterprise,40,False,False,Enterprise,40,7960,95520,False,False,False,False,monthly,True,12.333333333333334,5177.0,1.0,0.825,6.0,38.0,4.1604255319148935,0.0
A-4a267b,FinTech,US,other,Pro,25,False,False,Pro,25,0,0,True,True,False,False,annual,True,9.0,1953.0,0.0,0.0,4.0,16.25,4.24531914893617,0.0
A-bcbe98,Cybersecurity,US,other,Enterprise,46,False,False,Basic,46,874,10488,False,False,False,False,monthly,True,10.6,17123.0,2.0,0.0,7.0,38.285714285714285,3.989300911854104,1.0
A-427b69,FinTech,US,other,Basic,17,False,False,Basic,17,323,3876,False,False,False,False,monthly,False,9.375,22061.0,6.0,1.6385542168674698,2.0,31.5,3.4906382978723407,0.0
A-0be015,FinTech,US,event,Pro,19,False,False,Basic,19,0,0,True,False,False,False,monthly,False,14.666666666666666,16998.0,0.0,0.0,7.0,40.285714285714285,4.137507598784195,1.0
A-054577,EdTech,UK,ads,Basic,2,False,False,Enterprise,85,16915,202980,False,False,False,False,monthly,True,9.0,3541.0,3.0,0.0,1.0,46.0,4.0,0.0
A-bc87bc,FinTech,US,event,Pro,3,False,False,Basic,8,152,1824,False,False,False,False,monthly,True,11.5,12468.0,0.0,0.0,7.0,40.57142857142857,3.8491185410334348,0.0
A-0f7d77,FinTech,IN,partner,Pro,3,False,False,Basic,7,133,1596,False,False,False,False,annual,True,10.0,19528.0,0.0,1.1818181818181819,5.0,27.2,4.388765957446809,0.0
A-e7beab,EdTech,DE,organic,Enterprise,5,False,False,Pro,5,245,2940,False,False,False,True,monthly,True,11.833333333333334,27806.0,2.0,0.0,6.0,36.666666666666664,3.993758865248227,0.0
A-a09355,FinTech,US,organic,Basic,14,False,False,Pro,14,686,8232,False,False,False,False,monthly,True,11.75,13330.0,1.0,0.0,5.0,32.6,3.9925106382978726,0.0
A-31ab9a,FinTech,DE,organic,Pro,3,False,False,Enterprise,14,2786,33432,False,False,False,False,monthly,True,10.571428571428571,31139.0,7.0,0.0,7.0,43.142857142857146,3.706261398176292,0.0
A-0158bb,FinTech,DE,partner,Basic,5,False,False,Pro,45,2205,26460,False,True,False,False,annual,True,10.777777777777779,29929.0,6.0,0.0,1.0,32.0,3.0,0.0
A-f19b24,Cybersecurity,US,organic,Pro,29,True,False,Basic,29,551,6612,False,False,False,False,monthly,True,10.5,21870.0,5.0,0.0,2.0,35.5,3.9906382978723407,1.0
A-798a3f,DevTools,FR,other,Enterprise,12,False,True,Enterprise,13,2587,31044,False,False,False,False,monthly,False,9.666666666666666,5582.0,1.0,0.0,5.0,33.0,3.9925106382978726,0.0
A-42b791,FinTech,AU,event,Pro,3,False,False,Basic,20,380,4560,False,False,False,False,monthly,False,8.5,1354.0,0.0,0.0,3.0,33.666666666666664,3.993758865248227,0.0
A-068fc6,EdTech,US,event,Enterprise,35,False,False,Enterprise,35,6965,83580,False,False,False,True,monthly,True,12.25,29480.0,6.0,1.2830188679245282,5.0,38.8,4.192510638297873,0.0
A-6f50ae,FinTech,US,partner,Pro,19,False,True,Enterprise,19,3781,45372,False,False,False,False,monthly,True,9.0,28406.0,1.0,0.0,5.0,31.0,4.396255319148937,0.0
A-a2485e,FinTech,US,event,Pro,3,True,False,Enterprise,17,3383,40596,False,False,False,False,annual,True,10.0,11886.0,3.0,0.0,0.0,35.861,3.981276595744681,0.0
A-bb1eaa,Cybersecurity,US,organic,Basic,21,False,False,Pro,25,1225,14700,False,False,False,False,annual,True,8.2,9654.0,0.0,0.0,6.0,23.5,4.15418439716312,0.0
A-cc98bc,DevTools,US,ads,Basic,32,False,False,Basic,32,0,0,True,False,False,False,monthly,True,10.0,29440.0,4.0,2.272727272727273,3.0,4.666666666666667,3.9875177304964544,0.0
A-d77f4c,DevTools,US,partner,Pro,4,True,False,Pro,4,196,2352,False,True,False,True,annual,True,8.25,16726.0,5.0,0.0,2.0,31.0,4.0,0.0
A-ccabf0,HealthTech,IN,organic,Pro,1,False,False,Basic,25,0,0,True,False,False,True,annual,True,10.5,16464.0,0.0,0.0,4.0,46.25,3.7453191489361704,0.0
A-700ade,Cybersecurity,UK,organic,Enterprise,1,True,False,Basic,50,950,11400,False,False,False,False,monthly,False,9.5,4876.0,0.0,0.0,4.0,30.25,4.49531914893617,0.0
A-4a4c2d,DevTools,US,event,Enterprise,54,False,False,Pro,54,2646,31752,False,False,False,False,monthly,True,10.0,17596.0,7.0,0.0,5.0,42.0,4.1962553191489365,0.0
A-b7ef83,Cybersecurity,UK,partner,Pro,1,True,False,Pro,12,588,7056,False,False,False,False,monthly,False,7.571428571428571,19091.0,1.0,0.0,2.0,47.5,3.9906382978723407,0.0
A-e08cd3,FinTech,US,ads,Pro,67,True,False,Basic,67,1273,15276,False,False,True,False,annual,True,10.0,15051.0,0.0,1.0,8.0,30.375,3.9906382978723407,0.0
A-19b2c8,DevTools,IN,other,Pro,20,False,False,Enterprise,20,3980,47760,False,False,False,False,monthly,True,9.25,23955.0,1.0,0.8780487804878049,3.0,29.333333333333332,4.666666666666667,0.0
A-970c97,HealthTech,DE,other,Enterprise,14,False,False,Pro,19,931,11172,False,False,False,False,annual,True,10.285714285714286,18455.0,4.0,0.0,1.0,61.0,5.0,0.0
A-6dee43,FinTech,UK,other,Basic,3,True,False,Pro,17,0,0,True,False,False,False,annual,True,6.25,6687.0,2.0,0.0,5.0,44.2,4.192510638297873,0.0
A-5ed98d,DevTools,US,partner,Basic,24,False,False,Basic,38,0,0,True,False,False,False,annual,True,8.666666666666666,5407.0,0.0,0.0,5.0,35.8,4.185021276595745,0.0
A-c58f49,EdTech,US,other,Enterprise,70,True,False,Enterprise,70,13930,167160,False,False,False,False,annual,True,8.0,13924.0,4.0,0.0,3.0,36.333333333333336,4.320851063829788,1.0
A-9c18c4,HealthTech,US,ads,Pro,11,False,True,Enterprise,11,2189,26268,False,True,False,False,monthly,True,10.75,28479.0,9.0,0.0,4.0,42.25,3.9906382978723407,0.0
A-cc8c8f,DevTools,US,ads,Enterprise,23,False,False,Basic,48,0,0,True,False,True,False,annual,True,8.0,9685.0,4.0,0.0,2.0,14.5,3.5,0.0
A-5f7781,DevTools,US,other,Pro,22,False,False,Pro,22,1078,12936,False,False,False,False,annual,True,10.0,11298.0,2.0,0.0,2.0,28.5,3.9906382978723407,0.0
A-e1b9cd,DevTools,US,event,Pro,40,False,True,Pro,40,1960,23520,False,False,False,False,monthly,True,11.75,26960.0,8.0,0.0,1.0,35.0,3.0,0.0
A-ac85cd,EdTech,US,partner,Enterprise,53,False,False,Pro,85,4165,49980,False,False,False,False,annual,True,9.8,10336.0,0.0,0.0,3.0,33.666666666666664,3.660425531914894,0.0
A-d792a6,DevTools,US,organic,Enterprise,4,False,False,Enterprise,65,12935,155220,False,False,False,False,annual,True,11.25,6832.0,0.0,0.0,5.0,40.6,3.988765957446809,0.0
A-ac9111,HealthTech,US,event,Pro,21,True,False,Basic,21,399,4788,False,False,False,False,annual,True,8.5,5605.0,3.0,0.0,3.0,24.666666666666668,4.320851063829788,0.0
A-18793f,EdTech,US,organic,Basic,148,True,False,Basic,148,0,0,True,True,False,False,monthly,True,10.6,19874.0,0.0,0.0,5.0,45.2,3.8,0.0
A-9f0b68,EdTech,US,ads,Basic,10,False,False,Pro,18,0,0,True,True,False,False,annual,True,9.6,14600.0,2.0,0.0,3.0,30.333333333333332,3.654184397163121,0.0
A-d3c88e,DevTools,US,event,Pro,16,False,False,Enterprise,16,3184,38208,False,False,False,False,monthly,True,8.571428571428571,21082.0,10.0,1.0447761194029852,3.0,58.0,3.9875177304964544,0.0
A-ccb686,DevTools,US,other,Basic,10,False,False,Basic,11,209,2508,False,False,False,False,annual,True,11.571428571428571,23231.0,7.0,0.0,1.0,67.0,4.0,0.0
A-118f1c,Cybersecurity,US,other,Pro,32,False,False,Enterprise,32,6368,76416,False,False,False,False,annual,False,9.2,17129.0,0.0,0.0,1.0,64.0,3.0,0.0
A-0e966d,FinTech,IN,ads,Basic,11,False,True,Basic,11,209,2508,False,False,False,True,annual,True,12.333333333333334,12236.0,4.0,0.0,3.0,31.666666666666668,4.3270921985815605,1.0
A-b9f5b1,Cybersecurity,US,other,Pro,15,True,False,Enterprise,15,2985,35820,False,False,False,False,annual,True,12.0,3048.0,2.0,0.0,6.0,31.833333333333332,3.3333333333333335,1.0
A-8ae3fc,DevTools,CA,ads,Pro,9,False,False,Basic,20,380,4560,False,False,False,False,monthly,True,10.333333333333334,5202.0,0.0,0.0,4.0,39.5,3.7406382978723407,0.0
A-55f257,FinTech,US,organic,Basic,9,False,False,Enterprise,21,4179,50148,False,False,False,False,monthly,False,9.166666666666666,22365.0,0.0,0.8852459016393444,6.0,43.166666666666664,4.6604255319148935,0.0
A-d26ab4,DevTools,UK,organic,Basic,9,False,True,Enterprise,33,6567,78804,False,False,False,False,monthly,True,7.0,8628.0,4.0,0.0,2.0,49.5,3.9906382978723407,0.0
A-712533,EdTech,US,organic,Pro,18,False,False,Pro,18,882,10584,False,False,False,False,monthly,False,12.0,5256.0,0.0,0.0,5.0,37.4,3.796255319148936,0.0
A-781cc0,EdTech,US,organic,Pro,12,False,False,Basic,12,228,2736,False,False,False,False,annual,True,9.25,53465.0,8.0,0.0,4.0,57.5,3.7453191489361704,0.0
